"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1646377083110","POST","635","201"
"2","1646377083075","POST","676","201"
"2","1646377083072","POST","686","201"
"2","1646377083082","POST","676","201"
"2","1646377083158","POST","608","201"
"2","1646377083080","POST","688","201"
"2","1646377083073","POST","697","201"
"2","1646377083135","POST","637","201"
"2","1646377083164","POST","611","201"
"2","1646377083173","POST","611","201"
"2","1646377083106","POST","679","201"
"2","1646377083109","POST","678","201"
"2","1646377083171","POST","619","201"
"2","1646377083134","POST","672","201"
"2","1646377083115","POST","691","201"
"2","1646377083183","POST","628","201"
"2","1646377083198","POST","614","201"
"2","1646377083137","POST","675","201"
"2","1646377083204","POST","609","201"
"2","1646377083184","POST","629","201"
"2","1646377083127","POST","695","201"
"2","1646377083180","POST","673","201"
"2","1646377083242","POST","624","201"
"2","1646377083180","POST","699","201"
"2","1646377083195","POST","684","201"
"2","1646377083187","POST","694","201"
"2","1646377083193","POST","694","201"
"2","1646377083227","POST","691","201"
"2","1646377083272","POST","669","201"
"2","1646377083552","POST","617","201"
"2","1646377083554","POST","695","201"
"2","1646377083632","POST","626","201"
"2","1646377083641","POST","628","201"
"2","1646377083576","POST","696","201"
"2","1646377083584","POST","694","201"
"2","1646377083662","POST","634","201"
"2","1646377083685","POST","611","201"
"2","1646377083689","POST","612","201"
"2","1646377083694","POST","609","201"
"2","1646377083681","POST","625","201"
"2","1646377083676","POST","632","201"
"2","1646377083684","POST","624","201"
"2","1646377083683","POST","633","201"
"2","1646377083694","POST","628","201"
"2","1646377083698","POST","631","201"
"2","1646377083712","POST","617","201"
"2","1646377083660","POST","676","201"
"2","1646377083660","POST","678","201"
"2","1646377083660","POST","682","201"
"2","1646377083727","POST","619","201"
"2","1646377083719","POST","633","201"
"2","1646377083730","POST","623","201"
"2","1646377083663","POST","691","201"
"2","1646377083745","POST","611","201"
"2","1646377083689","POST","678","201"
"2","1646377083696","POST","680","201"
"2","1646377083712","POST","671","201"
"2","1646377083770","POST","617","201"
"2","1646377083723","POST","668","201"
"2","1646377083723","POST","672","201"
"2","1646377083787","POST","608","201"
"2","1646377083707","POST","690","201"
"2","1646377083775","POST","623","201"
"2","1646377083768","POST","634","201"
"2","1646377083790","POST","621","201"
"2","1646377083806","POST","607","201"
"2","1646377083728","POST","691","201"
"2","1646377083740","POST","679","201"
"2","1646377083734","POST","685","201"
"2","1646377083744","POST","681","201"
"2","1646377083813","POST","613","201"
"2","1646377083813","POST","617","201"
"2","1646377083766","POST","669","201"
"2","1646377083758","POST","682","201"
"2","1646377083811","POST","630","201"
"2","1646377083751","POST","694","201"
"2","1646377083758","POST","691","201"
"2","1646377083785","POST","679","201"
"2","1646377083784","POST","683","201"
"2","1646377083772","POST","696","201"
"2","1646377083806","POST","669","201"
"2","1646377083879","POST","617","201"
"2","1646377083812","POST","691","201"
"2","1646377083812","POST","695","201"
